"id","userId","timestamp","eventType","details","isCheating","riskScore"
"698","1","2025-03-15 18:50:25.366","mousemoved","Mouse moved to: (348, 902)",,
"699","1","2025-03-15 18:50:25.789","mousemoved","Mouse moved to: (256, 913)",,
"700","1","2025-03-15 18:50:25.789","mousemoved","Mouse moved to: (96, 930)",,
"701","1","2025-03-15 18:50:25.789","mousemoved","Mouse moved to: (172, 920)",,
"702","1","2025-03-15 18:50:25.993","mousemoved","Mouse moved to: (62, 939)",,
"703","1","2025-03-15 18:50:25.994","mousemoved","Mouse moved to: (69, 935)",,
"704","1","2025-03-15 18:50:26.059","mousemoved","Mouse moved to: (52, 947)",,
"705","4","2025-03-15 18:50:26.276","keyispressed","Key pressed: h",,
"706","4","2025-03-15 18:50:26.318","keyispressed","Key pressed: i",,
"707","1","2025-03-15 18:50:26.076","mousemoved","Mouse moved to: (46, 955)",,
"708","4","2025-03-15 18:50:26.412","keyispressed","Key pressed:  ",,
"709","4","2025-03-15 18:50:26.604","keyispressed","Key pressed:  ",,
"710","4","2025-03-15 18:50:26.696","keyispressed","Key pressed:  ",,
"711","1","2025-03-15 18:50:27.182","mousemoved","Mouse moved to: (50, 947)",,
"712","4","2025-03-15 18:50:27.38","keyispressed","Key pressed: j",,
"713","1","2025-03-15 18:50:27.279","mousemoved","Mouse moved to: (100, 846)",,
"714","1","2025-03-15 18:50:27.286","mousemoved","Mouse moved to: (106, 828)",,
"715","1","2025-03-15 18:50:27.293","mousemoved","Mouse moved to: (80, 891)",,
"716","4","2025-03-15 18:50:27.595","keyispressed","Key pressed: k",,
"717","1","2025-03-15 18:50:27.462","mousemoved","Mouse moved to: (108, 822)",,
"718","1","2025-03-15 18:50:27.64","mousemoved","Mouse moved to: (132, 791)",,
"719","1","2025-03-15 18:50:27.638","mousemoved","Mouse moved to: (112, 816)",,
"720","1","2025-03-15 18:50:27.689","mousemoved","Mouse moved to: (140, 778)",,
"721","1","2025-03-15 18:50:27.704","mousemoved","Mouse moved to: (140, 784)",,
"722","4","2025-03-15 18:50:28.503","keyispressed","Key pressed: .",,
"723","4","2025-03-15 18:50:29.101","keyispressed","Key pressed: .",,
"724","4","2025-03-15 18:50:29.185","keyispressed","Key pressed: .",,
"725","4","2025-03-15 18:50:29.233","keyispressed","Key pressed: .",,
"726","4","2025-03-15 18:50:29.234","keyispressed","Key pressed: .",,
"727","4","2025-03-15 18:50:29.266","keyispressed","Key pressed: .",,
"728","4","2025-03-15 18:50:29.266","keyispressed","Key pressed: .",,
"729","1","2025-03-15 18:50:29.199","mousemoved","Mouse moved to: (148, 783)",,
"730","1","2025-03-15 18:50:29.199","mousemoved","Mouse moved to: (232, 748)",,
"731","1","2025-03-15 18:50:29.199","mousemoved","Mouse moved to: (337, 698)",,
"732","4","2025-03-15 18:50:29.584","keyispressed","Key pressed: .",,
"733","4","2025-03-15 18:50:29.713","keyispressed","Key pressed: .",,
"734","4","2025-03-15 18:50:29.725","keyispressed","Key pressed: .",,
"735","4","2025-03-15 18:50:29.904","mousemoved","Mouse moved to: (1112, 477)",,
"736","4","2025-03-15 18:50:30.4","mousemoved","Mouse moved to: (1169, 528)",,
"737","4","2025-03-15 18:50:30.399","mousemoved","Mouse moved to: (1339, 670)",,
"738","4","2025-03-15 18:50:30.652","mousemoved","Mouse moved to: (1348, 676)",,
"739","4","2025-03-15 18:50:30.764","mousemoved","Mouse moved to: (1133, 501)",,
"740","4","2025-03-15 18:50:30.796","mousemoved","Mouse moved to: (1139, 502)",,
"741","4","2025-03-15 18:50:31.075","mousemoved","Mouse moved to: (1359, 696)",,
"742","4","2025-03-15 18:50:31.119","mousemoved","Mouse moved to: (1358, 703)",,
"743","4","2025-03-15 18:50:31.205","mousemoved","Mouse moved to: (1377, 726)",,
"744","1","2025-03-15 18:50:31.114","mousemoved","Mouse moved to: (385, 672)",,
"745","1","2025-03-15 18:50:31.136","mousemoved","Mouse moved to: (474, 574)",,
"746","1","2025-03-15 18:50:31.203","mousemoved","Mouse moved to: (571, 471)",,
"747","4","2025-03-15 18:50:31.863","mousemoved","Mouse moved to: (1350, 712)",,
"748","4","2025-03-15 18:50:31.88","mousemoved","Mouse moved to: (1082, 465)",,
"749","4","2025-03-15 18:50:31.937","mousemoved","Mouse moved to: (1034, 410)",,
"750","4","2025-03-15 18:50:32.271","mousemoved","Mouse moved to: (1075, 436)",,
"751","4","2025-03-15 18:50:32.326","mousemoved","Mouse moved to: (1372, 646)",,
"752","4","2025-03-15 18:50:32.439","mousemoved","Mouse moved to: (1365, 645)",,
"753","4","2025-03-15 18:50:32.535","mousemoved","Mouse moved to: (1357, 640)",,
"754","4","2025-03-15 18:50:32.634","mousemoved","Mouse moved to: (1381, 696)",,
"755","4","2025-03-15 18:50:32.629","mousemoved","Mouse moved to: (1359, 650)",,
"756","4","2025-03-15 18:50:32.773","mousemoved","Mouse moved to: (1387, 698)",,
"757","4","2025-03-15 18:50:32.771","mousemoved","Mouse moved to: (1405, 702)",,
"758","4","2025-03-15 18:50:32.847","mousemoved","Mouse moved to: (1126, 494)",,
"759","4","2025-03-15 18:50:32.536","keyispressed","Key pressed: .",,
"760","4","2025-03-15 18:50:32.932","mousemoved","Mouse moved to: (1415, 710)",,
"761","4","2025-03-15 18:50:33.224","mousemoved","Mouse moved to: (1411, 704)",,
"762","4","2025-03-15 18:50:34.981","mousemoved","Mouse moved to: (1055, 92)",,
"763","1","2025-03-15 18:50:34.925","mousemoved","Mouse moved to: (484, 450)",,
"764","1","2025-03-15 18:50:35.006","mousemoved","Mouse moved to: (442, 451)",,
"765","1","2025-03-15 18:50:34.809","mousemoved","Mouse moved to: (590, 446)",,
"766","1","2025-03-15 18:50:35.079","mousemoved","Mouse moved to: (546, 452)",,
"767","1","2025-03-15 18:50:35.313","mousemoved","Mouse moved to: (421, 452)",,
"768","1","2025-03-15 18:50:35.364","mousemoved","Mouse moved to: (411, 452)",,
"769","4","2025-03-15 18:50:35.569","mousemoved","Mouse moved to: (1047, 77)",,
"770","1","2025-03-15 18:50:35.564","mousemoved","Mouse moved to: (418, 448)",,
"771","1","2025-03-15 18:50:35.628","mousemoved","Mouse moved to: (442, 448)",,
"772","1","2025-03-15 18:50:35.719","mousemoved","Mouse moved to: (460, 449)",,
"773","4","2025-03-15 18:50:35.901","tabswitched","Tab switched to: http://localhost:3000/stream",,
"774","1","2025-03-15 18:50:35.793","mousemoved","Mouse moved to: (466, 450)",,
"775","1","2025-03-15 18:50:43.92","mousemoved","Mouse moved to: (472, 450)",,
"776","1","2025-03-15 18:50:43.921","mousemoved","Mouse moved to: (485, 450)",,
"777","1","2025-03-15 18:50:46.977","mousemoved","Mouse moved to: (492, 451)",,
"778","1","2025-03-15 18:50:47.018","mousemoved","Mouse moved to: (546, 476)",,
"779","1","2025-03-15 18:50:47.031","mousemoved","Mouse moved to: (588, 511)",,
"780","1","2025-03-15 18:51:25.528","mousemoved","Mouse moved to: (624, 535)",,
"781","1","2025-03-15 18:51:25.84","mousemoved","Mouse moved to: (796, 484)",,
"782","1","2025-03-15 18:51:27.763","mousemoved","Mouse moved to: (964, 366)",,
"783","1","2025-03-15 18:51:27.741","mousemoved","Mouse moved to: (866, 466)",,
"784","1","2025-03-15 18:51:28.111","mousemoved","Mouse moved to: (1254, 112)",,
"785","1","2025-03-15 18:51:28.106","mousemoved","Mouse moved to: (1152, 199)",,
"786","1","2025-03-15 18:51:28.181","mousemoved","Mouse moved to: (1302, 80)",,
"787","1","2025-03-15 18:51:28.289","mousemoved","Mouse moved to: (1322, 75)",,
"788","1","2025-03-15 18:51:28.286","mousemoved","Mouse moved to: (1337, 77)",,
"789","1","2025-03-15 18:51:28.327","mousemoved","Mouse moved to: (1346, 79)",,
"790","1","2025-03-15 18:51:28.411","mousemoved","Mouse moved to: (1346, 85)",,
"791","1","2025-03-15 18:51:28.478","mousemoved","Mouse moved to: (1332, 103)",,
"792","1","2025-03-15 18:51:28.507","mousemoved","Mouse moved to: (1310, 128)",,
"793","1","2025-03-15 18:51:28.631","mousemoved","Mouse moved to: (772, 156)",,
"794","1","2025-03-15 18:51:29.029","mousemoved","Mouse moved to: (712, 152)",,
"795","1","2025-03-15 18:51:29.085","mousemoved","Mouse moved to: (696, 160)",,
"796","1","2025-03-15 18:51:29.153","mousemoved","Mouse moved to: (684, 164)",,
"797","1","2025-03-15 18:51:29.167","mousemoved","Mouse moved to: (673, 169)",,
"798","1","2025-03-15 18:51:29.254","mousemoved","Mouse moved to: (667, 172)",,
"799","1","2025-03-15 18:51:29.292","mousemoved","Mouse moved to: (661, 176)",,
"800","1","2025-03-15 18:51:29.361","mousemoved","Mouse moved to: (652, 180)",,
"801","1","2025-03-15 18:51:29.403","mousemoved","Mouse moved to: (640, 183)",,
"802","1","2025-03-15 18:51:29.492","mousemoved","Mouse moved to: (631, 186)",,
"803","1","2025-03-15 18:51:30.076","mousemoved","Mouse moved to: (625, 186)",,
"804","1","2025-03-15 18:51:30.145","mousemoved","Mouse moved to: (595, 182)",,
"805","1","2025-03-15 18:51:30.181","mousemoved","Mouse moved to: (557, 173)",,
"806","1","2025-03-15 18:51:30.251","mousemoved","Mouse moved to: (500, 157)",,
"807","1","2025-03-15 18:51:30.33","mousemoved","Mouse moved to: (458, 146)",,
"808","1","2025-03-15 18:51:30.373","mousemoved","Mouse moved to: (428, 138)",,
"809","1","2025-03-15 18:51:30.405","mousemoved","Mouse moved to: (410, 134)",,
"810","1","2025-03-15 18:51:30.52","mousemoved","Mouse moved to: (395, 134)",,
"811","1","2025-03-15 18:51:30.523","mousemoved","Mouse moved to: (386, 136)",,
"812","1","2025-03-15 18:51:30.676","mousemoved","Mouse moved to: (380, 134)",,
"813","1","2025-03-15 18:51:30.725","mousemoved","Mouse moved to: (380, 126)",,
"814","1","2025-03-15 18:51:30.604","mousemoved","Mouse moved to: (1302, 137)",,
"815","1","2025-03-15 18:51:30.634","mousemoved","Mouse moved to: (1295, 145)",,
"816","1","2025-03-15 18:51:30.845","mousemoved","Mouse moved to: (1287, 156)",,
"817","1","2025-03-15 18:51:30.937","mousemoved","Mouse moved to: (1258, 176)",,
"818","1","2025-03-15 18:51:31.043","mousemoved","Mouse moved to: (1056, 176)",,
"819","1","2025-03-15 18:51:31.983","mousemoved","Mouse moved to: (391, 132)",,
"820","1","2025-03-15 18:51:32.035","mousemoved","Mouse moved to: (605, 344)",,
"821","1","2025-03-15 18:51:32.072","mousemoved","Mouse moved to: (741, 520)",,
"822","1","2025-03-15 18:51:32.474","mousemoved","Mouse moved to: (782, 583)",,
"823","1","2025-03-15 18:51:32.497","mousemoved","Mouse moved to: (776, 640)",,
"824","1","2025-03-15 18:51:33.983","mousemoved","Mouse moved to: (778, 662)",,
"825","1","2025-03-15 18:51:34.072","mousemoved","Mouse moved to: (929, 964)",,
"826","1","2025-03-15 18:51:36.079","tabswitched","Tab switched to: http://localhost:3000/stream",,
"827","4","2025-03-15 18:53:25.116","tabswitched","Tab switched to: http://localhost:3000/stream",,
"828","4","2025-03-15 18:53:25.541","mousemoved","Mouse moved to: (705, 22)",,
"829","4","2025-03-15 18:53:26.339","mousemoved","Mouse moved to: (1390, 714)",,
"830","4","2025-03-15 18:53:26.458","mousemoved","Mouse moved to: (1397, 715)",,
"831","4","2025-03-15 18:53:26.625","mousemoved","Mouse moved to: (1416, 737)",,
"832","4","2025-03-15 18:53:26.722","mousemoved","Mouse moved to: (1456, 736)",,
"833","4","2025-03-15 18:53:27.06","mousemoved","Mouse moved to: (1596, 729)",,
"834","4","2025-03-15 18:53:27.548","mousemoved","Mouse moved to: (1536, 717)",,
"835","4","2025-03-15 18:53:27.582","mousemoved","Mouse moved to: (1315, 574)",,
"836","4","2025-03-15 18:53:28.295","mousemoved","Mouse moved to: (1229, 690)",,
"837","4","2025-03-15 18:53:28.512","keyispressed","Key pressed: o",,
"838","4","2025-03-15 18:53:28.238","mousemoved","Mouse moved to: (771, 294)",,
"839","4","2025-03-15 18:53:28.378","mousemoved","Mouse moved to: (801, 366)",,
"840","4","2025-03-15 18:53:28.46","mousemoved","Mouse moved to: (845, 391)",,
"841","4","2025-03-15 18:53:29.043","keyispressed","Key pressed: d",,
"842","4","2025-03-15 18:53:28.759","mousemoved","Mouse moved to: (1289, 701)",,
"843","4","2025-03-15 18:53:29.043","keyispressed","Key pressed:  ",,
"844","4","2025-03-15 18:53:29.23","keyispressed","Key pressed: n",,
"845","4","2025-03-15 18:53:28.954","keyispressed","Key pressed: k",,
"846","4","2025-03-15 18:53:29.43","keyispressed","Key pressed: e",,
"847","4","2025-03-15 18:53:29.333","keyispressed","Key pressed: o",,
"848","4","2025-03-15 18:53:29.329","mousemoved","Mouse moved to: (1404, 719)",,
"849","4","2025-03-15 18:53:30.009","mousemoved","Mouse moved to: (1584, 730)",,
"850","4","2025-03-15 18:53:30.072","mousemoved","Mouse moved to: (1246, 527)",,
"851","4","2025-03-15 18:53:30.094","mousemoved","Mouse moved to: (1253, 527)",,
"852","4","2025-03-15 18:53:29.785","mousemoved","Mouse moved to: (1563, 731)",,
"853","4","2025-03-15 18:53:30.181","mousemoved","Mouse moved to: (1293, 542)",,
"854","4","2025-03-15 18:53:30.578","mousemoved","Mouse moved to: (1303, 562)",,
"855","4","2025-03-15 18:53:30.58","mousemoved","Mouse moved to: (1333, 628)",,
"856","4","2025-03-15 18:53:30.579","mousemoved","Mouse moved to: (1333, 621)",,
"857","4","2025-03-15 18:53:30.764","mousemoved","Mouse moved to: (1297, 551)",,
"858","4","2025-03-15 18:53:30.761","mousemoved","Mouse moved to: (1324, 671)",,
"859","4","2025-03-15 18:53:30.848","mousemoved","Mouse moved to: (1379, 740)",,
"860","4","2025-03-15 18:53:30.969","mousemoved","Mouse moved to: (1325, 660)",,
"861","4","2025-03-15 18:53:30.659","mousemoved","Mouse moved to: (1247, 538)",,
"862","4","2025-03-15 18:53:32.975","mousemoved","Mouse moved to: (1049, 85)",,
"863","4","2025-03-15 18:53:33.058","mousemoved","Mouse moved to: (1069, 120)",,
"864","4","2025-03-15 18:53:33.166","mousemoved","Mouse moved to: (1354, 518)",,
"865","4","2025-03-15 18:53:33.232","mousemoved","Mouse moved to: (1403, 567)",,
"866","4","2025-03-15 18:53:33.391","mousemoved","Mouse moved to: (1423, 584)",,
"867","4","2025-03-15 18:53:33.485","mousemoved","Mouse moved to: (1504, 706)",,
"868","4","2025-03-15 18:53:33.582","mousemoved","Mouse moved to: (1508, 717)",,
"869","4","2025-03-15 18:53:33.664","mousemoved","Mouse moved to: (1510, 723)",,
"870","4","2025-03-15 18:53:33.866","mousemoved","Mouse moved to: (1516, 727)",,
"871","4","2025-03-15 18:53:33.994","mousemoved","Mouse moved to: (1529, 743)",,
"872","4","2025-03-15 18:53:34.312","mousemoved","Mouse moved to: (1507, 727)",,
"873","4","2025-03-15 18:53:34.406","mousemoved","Mouse moved to: (1245, 567)",,
"874","4","2025-03-15 18:53:36.027","keyispressed","Key pressed: o",,
"875","4","2025-03-15 18:53:36.006","keyispressed","Key pressed: n",,
"876","4","2025-03-15 18:53:36.051","keyispressed","Key pressed: f",,
"877","4","2025-03-15 18:53:36.097","keyispressed","Key pressed: u",,
"878","4","2025-03-15 18:53:36.231","keyispressed","Key pressed: a",,
"879","4","2025-03-15 18:53:36.269","keyispressed","Key pressed: i",,
"880","4","2025-03-15 18:53:36.119","keyispressed","Key pressed: a",,
"881","4","2025-03-15 18:53:36.321","keyispressed","Key pressed: d",,
"882","4","2025-03-15 18:53:36.431","keyispressed","Key pressed: d",,
"883","4","2025-03-15 18:53:36.43","keyispressed","Key pressed: f",,
"884","4","2025-03-15 18:53:36.433","keyispressed","Key pressed: ;",,
"885","4","2025-03-15 18:53:36.439","keyispressed","Key pressed:  ",,
"886","4","2025-03-15 18:53:36.639","keyispressed","Key pressed: g",,
"887","4","2025-03-15 18:53:36.783","keyispressed","Key pressed: u",,
"888","4","2025-03-15 18:53:36.782","keyispressed","Key pressed: g",,
"889","4","2025-03-15 18:53:36.837","keyispressed","Key pressed: f",,
"890","4","2025-03-15 18:53:36.969","keyispressed","Key pressed: i",,
"891","4","2025-03-15 18:53:37.083","keyispressed","Key pressed: u",,
"892","4","2025-03-15 18:53:37.114","keyispressed","Key pressed: v",,
"893","4","2025-03-15 18:53:37.206","keyispressed","Key pressed: s",,
"894","4","2025-03-15 18:53:37.31","keyispressed","Key pressed: Shift",,
"895","4","2025-03-15 18:53:37.516","keyispressed","Key pressed: u",,
"896","4","2025-03-15 18:53:37.516","keyispressed","Key pressed: s",,
"897","4","2025-03-15 18:53:37.613","keyispressed","Key pressed:  ",,
"898","4","2025-03-15 18:53:37.728","keyispressed","Key pressed: u",,
"899","4","2025-03-15 18:53:37.748","keyispressed","Key pressed: b",,
"900","4","2025-03-15 18:53:37.75","keyispressed","Key pressed: h",,
"901","4","2025-03-15 18:53:37.82","keyispressed","Key pressed: s",,
"902","4","2025-03-15 18:53:37.852","keyispressed","Key pressed: Shift",,
"903","4","2025-03-15 18:53:38.027","keyispressed","Key pressed: P",,
"904","4","2025-03-15 18:53:37.927","keyispressed","Key pressed: I",,
"905","4","2025-03-15 18:53:38.047","keyispressed","Key pressed:  ",,
"906","4","2025-03-15 18:53:38.058","keyispressed","Key pressed: b",,
"907","4","2025-03-15 18:53:38.063","keyispressed","Key pressed: y",,
"908","4","2025-03-15 18:53:38.086","keyispressed","Key pressed: g",,
"909","4","2025-03-15 18:53:38.175","keyispressed","Key pressed: s",,
"910","4","2025-03-15 18:53:38.245","keyispressed","Key pressed: g",,
"911","4","2025-03-15 18:53:38.071","keyispressed","Key pressed: f",,
"912","4","2025-03-15 18:53:38.14","keyispressed","Key pressed: u",,
"913","4","2025-03-15 18:53:38.246","keyispressed","Key pressed: b",,
"914","4","2025-03-15 18:53:38.252","keyispressed","Key pressed: U",,
"915","4","2025-03-15 18:53:38.327","keyispressed","Key pressed: f",,
"916","4","2025-03-15 18:53:38.442","keyispressed","Key pressed: Shift",,
"917","4","2025-03-15 18:53:38.443","keyispressed","Key pressed: u",,
"918","4","2025-03-15 18:53:38.527","keyispressed","Key pressed: F",,
"919","4","2025-03-15 18:53:38.478","keyispressed","Key pressed:  ",,
"920","4","2025-03-15 18:53:38.975","mousemoved","Mouse moved to: (1224, 542)",,
"921","4","2025-03-15 18:53:39.245","mousemoved","Mouse moved to: (1384, 578)",,
"922","4","2025-03-15 18:53:39.278","keyispressed","Key pressed: y",,
"923","4","2025-03-15 18:53:39.306","keyispressed","Key pressed: u",,
"924","4","2025-03-15 18:53:38.964","mousemoved","Mouse moved to: (1366, 552)",,
"925","4","2025-03-15 18:53:39.438","mousemoved","Mouse moved to: (1457, 683)",,
"926","4","2025-03-15 18:53:39.554","mousemoved","Mouse moved to: (1447, 695)",,
"927","4","2025-03-15 18:53:39.941","mousemoved","Mouse moved to: (1439, 713)",,
"928","4","2025-03-15 18:53:39.843","mousemoved","Mouse moved to: (1452, 689)",,
"929","4","2025-03-15 18:53:41.682","mousemoved","Mouse moved to: (1062, 78)",,
"930","4","2025-03-15 18:53:41.887","mousemoved","Mouse moved to: (1077, 120)",,
"931","4","2025-03-15 18:53:42.408","mousemoved","Mouse moved to: (1377, 611)",,
"932","4","2025-03-15 18:53:42.494","mousemoved","Mouse moved to: (1608, 756)",,
"933","4","2025-03-15 18:53:42.546","mousemoved","Mouse moved to: (1477, 680)",,
"934","4","2025-03-15 18:53:42.711","mousemoved","Mouse moved to: (1574, 742)",,
"935","4","2025-03-15 18:53:42.779","mousemoved","Mouse moved to: (1652, 771)",,
"936","4","2025-03-15 18:53:42.884","mousemoved","Mouse moved to: (1587, 750)",,
"937","4","2025-03-15 18:53:42.968","mousemoved","Mouse moved to: (1580, 746)",,
"938","4","2025-03-15 18:53:42.795","mousemoved","Mouse moved to: (1642, 768)",,
"939","4","2025-03-15 18:53:43.7","mousemoved","Mouse moved to: (1552, 733)",,
"940","4","2025-03-15 18:53:43.716","mousemoved","Mouse moved to: (1271, 618)",,
"941","4","2025-03-15 18:53:44.027","mousemoved","Mouse moved to: (1205, 583)",,
"942","4","2025-03-15 18:53:44.028","mousemoved","Mouse moved to: (1166, 546)",,
"943","4","2025-03-15 18:53:44.102","mousemoved","Mouse moved to: (1158, 534)",,
"944","4","2025-03-15 18:53:44.962","keyispressed","Key pressed: j",,
"945","4","2025-03-15 18:53:45.063","keyispressed","Key pressed: a",,
"946","4","2025-03-15 18:53:45.158","keyispressed","Key pressed: j",,
"947","4","2025-03-15 18:53:45.234","keyispressed","Key pressed: a",,
"948","4","2025-03-15 18:53:45.268","keyispressed","Key pressed: j",,
"949","4","2025-03-15 18:53:45.353","keyispressed","Key pressed: a",,
"950","4","2025-03-15 18:53:45.492","keyispressed","Key pressed: j",,
"951","4","2025-03-15 18:53:45.57","keyispressed","Key pressed: a",,
"952","4","2025-03-15 18:53:45.761","keyispressed","Key pressed: a",,
"953","4","2025-03-15 18:53:45.931","keyispressed","Key pressed: a",,
"954","4","2025-03-15 18:53:46.04","keyispressed","Key pressed: j",,
"955","4","2025-03-15 18:53:46.172","keyispressed","Key pressed: a",,
"956","4","2025-03-15 18:53:46.289","keyispressed","Key pressed: j",,
"957","4","2025-03-15 18:53:46.452","keyispressed","Key pressed: j",,
"958","4","2025-03-15 18:53:46.437","keyispressed","Key pressed: d",,
"959","4","2025-03-15 18:53:46.567","keyispressed","Key pressed: a",,
"960","4","2025-03-15 18:53:46.566","keyispressed","Key pressed: d",,
"961","4","2025-03-15 18:53:46.642","keyispressed","Key pressed: a",,
"962","4","2025-03-15 18:53:46.762","keyispressed","Key pressed: d",,
"963","4","2025-03-15 18:53:46.896","keyispressed","Key pressed: a",,
"964","4","2025-03-15 18:53:46.995","keyispressed","Key pressed: d",,
"965","4","2025-03-15 18:53:47.082","keyispressed","Key pressed: a",,
"966","4","2025-03-15 18:53:47.103","keyispressed","Key pressed: d",,
"967","4","2025-03-15 18:53:47.816","mousemoved","Mouse moved to: (1164, 538)",,
"968","4","2025-03-15 18:53:48.032","mousemoved","Mouse moved to: (1166, 548)",,
"969","4","2025-03-15 18:53:48.04","mousemoved","Mouse moved to: (1172, 598)",,
"970","4","2025-03-15 18:53:48.114","mousemoved","Mouse moved to: (1224, 655)",,
"971","4","2025-03-15 18:53:48.141","mousemoved","Mouse moved to: (1243, 669)",,
"972","4","2025-03-15 18:53:48.205","mousemoved","Mouse moved to: (1257, 669)",,
"973","4","2025-03-15 18:53:48.392","mousemoved","Mouse moved to: (1323, 702)",,
"974","4","2025-03-15 18:53:48.312","mousemoved","Mouse moved to: (1275, 676)",,
"975","4","2025-03-15 18:53:49.063","mousemoved","Mouse moved to: (1326, 708)",,
"976","4","2025-03-15 18:53:49.089","mousemoved","Mouse moved to: (1323, 715)",,
"977","4","2025-03-15 18:53:51.228","mousemoved","Mouse moved to: (1142, 238)",,
"978","4","2025-03-15 18:53:51.234","mousemoved","Mouse moved to: (1037, 81)",,
"979","4","2025-03-15 18:53:51.328","mousemoved","Mouse moved to: (1345, 492)",,
"980","4","2025-03-15 18:53:51.549","mousemoved","Mouse moved to: (1372, 522)",,
"981","4","2025-03-15 18:53:51.549","mousemoved","Mouse moved to: (1468, 656)",,
"982","4","2025-03-15 18:53:51.652","mousemoved","Mouse moved to: (1523, 731)",,
"983","4","2025-03-15 18:53:51.67","mousemoved","Mouse moved to: (1502, 707)",,
"984","4","2025-03-15 18:53:52.417","mousemoved","Mouse moved to: (1488, 712)",,
"985","4","2025-03-15 18:53:52.516","mousemoved","Mouse moved to: (1217, 555)",,
"986","4","2025-03-15 18:53:52.825","mousemoved","Mouse moved to: (1169, 528)",,
"987","4","2025-03-15 18:53:52.826","mousemoved","Mouse moved to: (952, 504)",,
"988","4","2025-03-15 18:53:52.848","mousemoved","Mouse moved to: (946, 503)",,
"989","4","2025-03-15 18:53:52.994","mousemoved","Mouse moved to: (940, 503)",,
"990","4","2025-03-15 18:53:53.141","mousemoved","Mouse moved to: (891, 487)",,
"991","4","2025-03-15 18:53:53.174","mousemoved","Mouse moved to: (900, 494)",,
"992","4","2025-03-15 18:53:53.176","mousemoved","Mouse moved to: (886, 481)",,
"993","1","2025-03-15 19:06:36.618","tabswitched","Tab switched to: http://localhost:3000/stream",,
"994","1","2025-03-15 19:06:40.77","mousemoved","Mouse moved to: (718, 414)",,
"995","1","2025-03-15 19:06:40.944","mousemoved","Mouse moved to: (568, 168)",,
"996","1","2025-03-15 19:06:40.944","mousemoved","Mouse moved to: (712, 404)",,
"997","1","2025-03-15 19:06:41.036","tabswitched","Tab switched to: http://localhost:3000/stream",,
"998","5","2025-03-15 19:17:50.813","SIGNUP","User account created from IP: ::1",,
"999","5","2025-03-15 19:17:53.877","LOGIN","User logged in successfully",,
"1000","5","2025-03-15 19:18:03.516","tabswitched","Tab switched to: http://localhost:3000/stream",,
"1001","5","2025-03-15 19:18:05.464","keyispressed","Key pressed: n",,
"1002","5","2025-03-15 19:18:06.314","mousemoved","Mouse moved to: (806, 550)",,
"1003","5","2025-03-15 19:18:06.636","mousemoved","Mouse moved to: (752, 528)",,
"1004","5","2025-03-15 19:18:06.974","keyispressed","Key pressed: Shift",,
"1005","5","2025-03-15 19:18:07.01","keyispressed","Key pressed:  ",,
"1006","5","2025-03-15 19:18:07.213","keyispressed","Key pressed: P",,
"1007","5","2025-03-15 19:18:07.62","keyispressed","Key pressed:  ",,
"1008","5","2025-03-15 19:18:07.618","keyispressed","Key pressed: a",,
"1009","5","2025-03-15 19:18:08.123","keyispressed","Key pressed: r",,
"1010","5","2025-03-15 19:18:08.629","keyispressed","Key pressed: a",,
"1011","5","2025-03-15 19:18:09.034","keyispressed","Key pressed: a",,
"1012","5","2025-03-15 19:18:09.034","keyispressed","Key pressed: y",,
"1013","5","2025-03-15 19:18:09.382","keyispressed","Key pressed: Backspace",,
"1014","5","2025-03-15 19:18:09.805","keyispressed","Key pressed: t",,
"1015","5","2025-03-15 19:18:09.873","keyispressed","Key pressed: e",,
"1016","5","2025-03-15 19:18:10.168","keyispressed","Key pressed: l",,
"1017","5","2025-03-15 19:18:10.187","keyispressed","Key pressed: o",,
"1018","5","2025-03-15 19:18:10.335","keyispressed","Key pressed: i",,
"1019","5","2025-03-15 19:18:10.46","keyispressed","Key pressed: r",,
"1020","5","2025-03-15 19:18:10.601","keyispressed","Key pressed:  ",,
"1021","5","2025-03-15 19:18:10.797","keyispressed","Key pressed: m",,
"1022","5","2025-03-15 19:18:10.495","keyispressed","Key pressed: u",,
"1023","5","2025-03-15 19:18:10.46","keyispressed","Key pressed: d",,
"1024","5","2025-03-15 19:18:10.913","keyispressed","Key pressed: a",,
"1025","5","2025-03-15 19:18:11.46","keyispressed","Key pressed: k",,
"1026","5","2025-03-15 19:18:11.724","keyispressed","Key pressed: i",,
"1027","5","2025-03-15 19:18:12.801","keyispressed","Key pressed:  ",,
"1028","5","2025-03-15 19:18:15.411","keyispressed","Key pressed:  ",,
"1029","5","2025-03-15 19:18:15.407","keyispressed","Key pressed: c",,
"1030","5","2025-03-15 19:18:15.581","keyispressed","Key pressed: h",,
"1031","5","2025-03-15 19:18:15.614","keyispressed","Key pressed: k",,
"1032","5","2025-03-15 19:18:15.643","keyispressed","Key pressed: y",,
"1033","5","2025-03-15 19:18:15.643","keyispressed","Key pressed: u",,
"1034","5","2025-03-15 19:18:15.797","keyispressed","Key pressed: i",,
"1035","5","2025-03-15 19:18:15.794","keyispressed","Key pressed: d",,
"1036","5","2025-03-15 19:18:15.896","keyispressed","Key pressed: a",,
"1037","5","2025-03-15 19:18:16.162","keyispressed","Key pressed: a",,
"1038","5","2025-03-15 19:18:16.194","keyispressed","Key pressed: h",,
"1039","5","2025-03-15 19:18:16.862","keyispressed","Key pressed: n",,
